a_email	a_f_name	a_l_name	a_street_addr	a_city	a_state	a_postal_code	a_phone	a_house_size	app_date	IsApproved	IsRejected	approved_date	rejected_date
mpaa@zotware.com	Ma	Paa	2314 8-street	Nashville-Davidson	MD	45259	3784160350	3	2025-03-27	0	0		
mpalaspas@iselectrics.com	Markus	Palaspas	9487 7-street	Cleveland	KS	17954	4184402236	4	2023-11-27	1	0	2023-12-02	
mpalaspas@iselectrics.com	Markus	Palaspas	9487 7-street	Cleveland	KS	17954	4184402236	4	2023-12-20	1	0	2024-01-31	
mpalaspas@iselectrics.com	Markus	Palaspas	9487 7-street	Cleveland	KS	17954	4184402236	4	2023-12-25	1	0	2024-01-05	
mpalaspas@iselectrics.com	Markus	Palaspas	9487 7-street	Cleveland	KS	17954	4184402236	4	2024-03-14	0	1		2024-11-06
mpalaspas@iselectrics.com	Markus	Palaspas	9487 7-street	Cleveland	KS	17954	4184402236	4	2024-04-19	0	1		2024-08-29
mpalaspas@iselectrics.com	Markus	Palaspas	9487 7-street	Cleveland	KS	17954	4184402236	4	2024-07-23	1	0	2024-09-20	
mpalaspas@iselectrics.com	Markus	Palaspas	9487 7-street	Cleveland	KS	17954	4184402236	4	2024-10-18	1	0	2025-01-21	
mpalaspas@iselectrics.com	Markus	Palaspas	9487 7-street	Cleveland	KS	17954	4184402236	4	2025-03-03	1	0	2025-03-15	
mriden@finhigh.com	Mitsue	Riden	9291 4-street	Boise City	VA	26431	2358458859	3	2023-10-11	0	1		2024-12-13
mriden@finhigh.com	Mitsue	Riden	9291 4-street	Boise City	VA	26431	2358458859	3	2023-11-07	1	0	2024-05-03	
mriden@finhigh.com	Mitsue	Riden	9291 4-street	Boise City	VA	26431	2358458859	3	2024-03-06	1	0	2025-02-18	
mriden@finhigh.com	Mitsue	Riden	9291 4-street	Boise City	VA	26431	2358458859	3	2024-03-07	1	0	2024-07-18	
mriden@finhigh.com	Mitsue	Riden	9291 4-street	Boise City	VA	26431	2358458859	3	2024-05-10	1	0	2024-11-02	
mriden@finhigh.com	Mitsue	Riden	9291 4-street	Boise City	VA	26431	2358458859	3	2024-05-15	1	0	2025-02-06	
mriden@finhigh.com	Mitsue	Riden	9291 4-street	Boise City	VA	26431	2358458859	3	2024-06-12	1	0	2025-03-28	
mriden@finhigh.com	Mitsue	Riden	9291 4-street	Boise City	VA	26431	2358458859	3	2024-10-08	1	0	2024-11-05	
mriden@finhigh.com	Mitsue	Riden	9291 4-street	Boise City	VA	26431	2358458859	3	2025-01-02	0	0		
mriden@finhigh.com	Mitsue	Riden	9291 4-street	Boise City	VA	26431	2358458859	3	2025-02-21	0	0		
mriden@finhigh.com	Mitsue	Riden	9291 4-street	Boise City	VA	26431	2358458859	3	2025-03-31	0	0		
mvanheusen@conecom.com	Mireya	Vanheusen	5318 7-street	Portland	NV	75851	9551340748	4	2023-11-16	1	0	2024-03-27	
mvanheusen@conecom.com	Mireya	Vanheusen	5318 7-street	Portland	NV	75851	9551340748	4	2023-12-21	1	0	2024-02-06	
mvanheusen@conecom.com	Mireya	Vanheusen	5318 7-street	Portland	NV	75851	9551340748	4	2023-12-28	1	0	2024-07-12	
mvanheusen@conecom.com	Mireya	Vanheusen	5318 7-street	Portland	NV	75851	9551340748	4	2024-01-25	1	0	2024-04-04	
mvanheusen@conecom.com	Mireya	Vanheusen	5318 7-street	Portland	NV	75851	9551340748	4	2024-05-24	1	0	2024-10-18	
mvanheusen@conecom.com	Mireya	Vanheusen	5318 7-street	Portland	NV	75851	9551340748	4	2024-07-01	0	0		
mvanheusen@conecom.com	Mireya	Vanheusen	5318 7-street	Portland	NV	75851	9551340748	4	2024-08-15	1	0	2024-11-08	
mvanheusen@conecom.com	Mireya	Vanheusen	5318 7-street	Portland	NV	75851	9551340748	4	2024-08-22	1	0	2024-09-28	
mvanheusen@conecom.com	Mireya	Vanheusen	5318 7-street	Portland	NV	75851	9551340748	4	2024-12-16	0	1		2025-02-15
mwenner@scotfind.com	Moon	Wenner	6325 3-street	Fort Worth	TX	07132	0237558919	3	2023-11-09	1	0	2023-11-25	
mwenner@scotfind.com	Moon	Wenner	6325 3-street	Fort Worth	TX	07132	0237558919	3	2024-04-01	1	0	2024-10-02	
mwenner@scotfind.com	Moon	Wenner	6325 3-street	Fort Worth	TX	07132	0237558919	3	2024-06-20	0	1		2024-10-19
mwenner@scotfind.com	Moon	Wenner	6325 3-street	Fort Worth	TX	07132	0237558919	3	2024-07-01	1	0	2024-10-04	
mwenner@scotfind.com	Moon	Wenner	6325 3-street	Fort Worth	TX	07132	0237558919	3	2024-07-10	0	1		2024-09-03
mwenner@scotfind.com	Moon	Wenner	6325 3-street	Fort Worth	TX	07132	0237558919	3	2024-07-11	1	0	2025-01-03	
mwenner@scotfind.com	Moon	Wenner	6325 3-street	Fort Worth	TX	07132	0237558919	3	2024-12-25	1	0	2025-01-31	
mwenner@scotfind.com	Moon	Wenner	6325 3-street	Fort Worth	TX	07132	0237558919	3	2025-01-09	0	1		2025-02-07
ndelasancha@scotfind.com	Nana	Delasancha	300 21-street	Seattle	WA	93325	2771198994	4	2024-02-15	1	0	2024-12-12	
ndelasancha@scotfind.com	Nana	Delasancha	300 21-street	Seattle	WA	93325	2771198994	4	2024-04-02	0	1		2024-11-10
ndelasancha@scotfind.com	Nana	Delasancha	300 21-street	Seattle	WA	93325	2771198994	4	2024-06-04	1	0	2024-07-11	
ndelasancha@scotfind.com	Nana	Delasancha	300 21-street	Seattle	WA	93325	2771198994	4	2025-01-03	0	0		
nharnos@konex.com	Nan	Harnos	4291 12-street	Oklahoma City	KY	69921	3448674998	3	2024-01-31	1	0	2024-06-10	
nharnos@konex.com	Nan	Harnos	4291 12-street	Oklahoma City	KY	69921	3448674998	3	2024-02-09	1	0	2024-12-27	
nharnos@konex.com	Nan	Harnos	4291 12-street	Oklahoma City	KY	69921	3448674998	3	2024-06-25	0	0		
nharnos@konex.com	Nan	Harnos	4291 12-street	Oklahoma City	KY	69921	3448674998	3	2024-09-17	1	0	2024-11-04	
nharnos@konex.com	Nan	Harnos	4291 12-street	Oklahoma City	KY	69921	3448674998	3	2025-02-07	0	0		
nharnos@konex.com	Nan	Harnos	4291 12-street	Oklahoma City	KY	69921	3448674998	3	2025-02-10	0	0		
nharnos@konex.com	Nan	Harnos	4291 12-street	Oklahoma City	KY	69921	3448674998	3	2025-02-19	0	0		
nsuell@kinnamplus.com	Nan	Suell	3058 2-street	Plano	NV	61988	2829573406	4	2023-10-30	0	1		2024-01-18
nsuell@kinnamplus.com	Nan	Suell	3058 2-street	Plano	NV	61988	2829573406	4	2024-02-28	1	0	2024-05-01	
nsuell@kinnamplus.com	Nan	Suell	3058 2-street	Plano	NV	61988	2829573406	4	2024-07-26	1	0	2024-11-01	
nsuell@kinnamplus.com	Nan	Suell	3058 2-street	Plano	NV	61988	2829573406	4	2024-08-06	0	0		
ntagala@j-texon.com	Natalie	Tagala	2234 7-street	Colorado Springs	NE	81205	6633725722	4	2023-10-26	0	1		2024-12-27
ntagala@j-texon.com	Natalie	Tagala	2234 7-street	Colorado Springs	NE	81205	6633725722	4	2024-01-02	1	0	2024-10-03	
ntagala@j-texon.com	Natalie	Tagala	2234 7-street	Colorado Springs	NE	81205	6633725722	4	2024-01-04	1	0	2024-04-22	
ntagala@j-texon.com	Natalie	Tagala	2234 7-street	Colorado Springs	NE	81205	6633725722	4	2024-04-19	1	0	2025-03-22	
ntagala@j-texon.com	Natalie	Tagala	2234 7-street	Colorado Springs	NE	81205	6633725722	4	2024-05-29	0	1		2025-02-28
ntagala@j-texon.com	Natalie	Tagala	2234 7-street	Colorado Springs	NE	81205	6633725722	4	2024-09-24	1	0	2025-02-07	
ntagala@j-texon.com	Natalie	Tagala	2234 7-street	Colorado Springs	NE	81205	6633725722	4	2024-12-25	0	0		
ntagala@j-texon.com	Natalie	Tagala	2234 7-street	Colorado Springs	NE	81205	6633725722	4	2025-02-11	0	0		
ntagala@j-texon.com	Natalie	Tagala	2234 7-street	Colorado Springs	NE	81205	6633725722	4	2025-03-11	0	0		
omulqueen@donware.com	Olive	Mulqueen	284 15-street	Atlanta	CO	58952	0864356658	4	2024-04-18	1	0	2024-05-17	
omulqueen@donware.com	Olive	Mulqueen	284 15-street	Atlanta	CO	58952	0864356658	4	2024-09-24	0	0		
omulqueen@donware.com	Olive	Mulqueen	284 15-street	Atlanta	CO	58952	0864356658	4	2024-11-28	1	0	2025-01-01	
pbevelacqua@iselectrics.com	Pamella	Bevelacqua	7720 15-street	Chandler	TX	04693	0361925374	3	2023-11-02	1	0	2023-11-26	
pbevelacqua@iselectrics.com	Pamella	Bevelacqua	7720 15-street	Chandler	TX	04693	0361925374	3	2023-12-11	1	0	2024-02-07	
pbevelacqua@iselectrics.com	Pamella	Bevelacqua	7720 15-street	Chandler	TX	04693	0361925374	3	2024-01-11	1	0	2024-01-19	
pbevelacqua@iselectrics.com	Pamella	Bevelacqua	7720 15-street	Chandler	TX	04693	0361925374	3	2024-01-15	1	0	2024-08-27	
pbevelacqua@iselectrics.com	Pamella	Bevelacqua	7720 15-street	Chandler	TX	04693	0361925374	3	2024-04-11	1	0	2025-02-10	
pbevelacqua@iselectrics.com	Pamella	Bevelacqua	7720 15-street	Chandler	TX	04693	0361925374	3	2025-03-07	0	0		
qcantres@lexiqvolax.com	Quentin	Cantres	9835 16-street	Albuquerque	AZ	00819	1133701359	3	2024-03-01	1	0	2024-04-10	
qcantres@lexiqvolax.com	Quentin	Cantres	9835 16-street	Albuquerque	AZ	00819	1133701359	3	2024-04-19	1	0	2024-06-10	
qcantres@lexiqvolax.com	Quentin	Cantres	9835 16-street	Albuquerque	AZ	00819	1133701359	3	2024-05-21	1	0	2025-02-24	
qcantres@lexiqvolax.com	Quentin	Cantres	9835 16-street	Albuquerque	AZ	00819	1133701359	3	2024-08-08	0	0		
qcantres@lexiqvolax.com	Quentin	Cantres	9835 16-street	Albuquerque	AZ	00819	1133701359	3	2024-10-01	1	0	2025-03-21	
qcantres@lexiqvolax.com	Quentin	Cantres	9835 16-street	Albuquerque	AZ	00819	1133701359	3	2024-10-22	1	0	2024-11-22	
qcantres@lexiqvolax.com	Quentin	Cantres	9835 16-street	Albuquerque	AZ	00819	1133701359	3	2024-10-30	0	1		2025-03-29
qcantres@lexiqvolax.com	Quentin	Cantres	9835 16-street	Albuquerque	AZ	00819	1133701359	3	2024-11-13	0	1		2024-12-17
rhoa@iselectrics.com	Rickie	Hoa	6966 12-street	Memphis	TN	71514	1871705214	4	2023-10-04	0	1		2024-09-01
rhoa@iselectrics.com	Rickie	Hoa	6966 12-street	Memphis	TN	71514	1871705214	4	2023-11-16	1	0	2023-12-07	
rhoa@iselectrics.com	Rickie	Hoa	6966 12-street	Memphis	TN	71514	1871705214	4	2023-12-12	1	0	2024-02-15	
rhoa@iselectrics.com	Rickie	Hoa	6966 12-street	Memphis	TN	71514	1871705214	4	2024-01-17	0	1		2025-03-17
rhoa@iselectrics.com	Rickie	Hoa	6966 12-street	Memphis	TN	71514	1871705214	4	2024-10-28	1	0	2025-03-31	
rhoa@iselectrics.com	Rickie	Hoa	6966 12-street	Memphis	TN	71514	1871705214	4	2024-12-03	0	0		
rhoa@iselectrics.com	Rickie	Hoa	6966 12-street	Memphis	TN	71514	1871705214	4	2025-01-20	0	0		
rhoa@iselectrics.com	Rickie	Hoa	6966 12-street	Memphis	TN	71514	1871705214	4	2025-03-28	0	0		
rmonarrez@opentech.com	Rhea	Monarrez	3730 13-street	Scottsdale	NV	89050	7916407234	2	2023-11-01	1	0	2023-11-06	
rmonarrez@opentech.com	Rhea	Monarrez	3730 13-street	Scottsdale	NV	89050	7916407234	2	2024-02-28	1	0	2024-10-06	
rmonarrez@opentech.com	Rhea	Monarrez	3730 13-street	Scottsdale	NV	89050	7916407234	2	2024-04-10	0	1		2025-01-12
rmonarrez@opentech.com	Rhea	Monarrez	3730 13-street	Scottsdale	NV	89050	7916407234	2	2024-11-01	0	0		
rmonarrez@opentech.com	Rhea	Monarrez	3730 13-street	Scottsdale	NV	89050	7916407234	2	2024-11-12	1	0	2025-03-03	
rmonarrez@opentech.com	Rhea	Monarrez	3730 13-street	Scottsdale	NV	89050	7916407234	2	2025-01-10	0	0		
rmonarrez@opentech.com	Rhea	Monarrez	3730 13-street	Scottsdale	NV	89050	7916407234	2	2025-01-23	0	0		
rslusarski@singletechno.com	Rhea	Slusarski	5501 1-street	Baltimore	OK	14490	1636040546	4	2023-10-06	0	1		2024-01-25
rslusarski@singletechno.com	Rhea	Slusarski	5501 1-street	Baltimore	OK	14490	1636040546	4	2023-11-01	1	0	2024-08-05	
rslusarski@singletechno.com	Rhea	Slusarski	5501 1-street	Baltimore	OK	14490	1636040546	4	2024-05-29	0	1		2024-08-02
rslusarski@singletechno.com	Rhea	Slusarski	5501 1-street	Baltimore	OK	14490	1636040546	4	2024-07-25	1	0	2025-01-29	
rslusarski@singletechno.com	Rhea	Slusarski	5501 1-street	Baltimore	OK	14490	1636040546	4	2025-01-15	0	1		2025-02-27
rslusarski@singletechno.com	Rhea	Slusarski	5501 1-street	Baltimore	OK	14490	1636040546	4	2025-03-04	0	0		
scloney@konmatfix.com	Samira	Cloney	131 16-street	Laredo	VA	16829	2940465834	5	2023-10-03	0	1		2024-08-07
scloney@konmatfix.com	Samira	Cloney	131 16-street	Laredo	VA	16829	2940465834	5	2023-11-02	1	0	2023-12-25	
scloney@konmatfix.com	Samira	Cloney	131 16-street	Laredo	VA	16829	2940465834	5	2024-02-01	1	0	2024-02-12	
scloney@konmatfix.com	Samira	Cloney	131 16-street	Laredo	VA	16829	2940465834	5	2024-02-22	1	0	2024-02-25	
scloney@konmatfix.com	Samira	Cloney	131 16-street	Laredo	VA	16829	2940465834	5	2024-04-17	1	0	2024-12-15	
scloney@konmatfix.com	Samira	Cloney	131 16-street	Laredo	VA	16829	2940465834	5	2024-05-22	1	0	2024-05-22	
scloney@konmatfix.com	Samira	Cloney	131 16-street	Laredo	VA	16829	2940465834	5	2024-08-09	1	0	2024-09-23	
scloney@konmatfix.com	Samira	Cloney	131 16-street	Laredo	VA	16829	2940465834	5	2024-08-26	0	1		2024-09-06
scloney@konmatfix.com	Samira	Cloney	131 16-street	Laredo	VA	16829	2940465834	5	2024-09-10	0	0		
sfeichtner@donware.com	Serina	Feichtner	9741 15-street	Austin	TX	79965	5212187117	1	2024-05-30	0	0		
sfeichtner@donware.com	Serina	Feichtner	9741 15-street	Austin	TX	79965	5212187117	1	2024-06-26	0	0		
sfeichtner@donware.com	Serina	Feichtner	9741 15-street	Austin	TX	79965	5212187117	1	2024-08-02	0	0		
sfeichtner@donware.com	Serina	Feichtner	9741 15-street	Austin	TX	79965	5212187117	1	2024-08-29	0	0		
sfeichtner@donware.com	Serina	Feichtner	9741 15-street	Austin	TX	79965	5212187117	1	2024-09-09	0	0		
sfeichtner@donware.com	Serina	Feichtner	9741 15-street	Austin	TX	79965	5212187117	1	2025-01-02	0	0		
sfeichtner@stanredtax.com	Stephane	Feichtner	3532 5-street	Plano	NV	56958	0842700922	9	2023-10-30	1	0	2024-04-11	
sfeichtner@stanredtax.com	Stephane	Feichtner	3532 5-street	Plano	NV	56958	0842700922	9	2023-11-06	1	0	2024-08-14	
sfeichtner@stanredtax.com	Stephane	Feichtner	3532 5-street	Plano	NV	56958	0842700922	9	2024-05-09	0	0		
sfeichtner@stanredtax.com	Stephane	Feichtner	3532 5-street	Plano	NV	56958	0842700922	9	2024-09-13	1	0	2024-11-15	
sfeichtner@stanredtax.com	Stephane	Feichtner	3532 5-street	Plano	NV	56958	0842700922	9	2024-10-25	0	0		
sfeichtner@stanredtax.com	Stephane	Feichtner	3532 5-street	Plano	NV	56958	0842700922	9	2024-11-22	1	0	2025-01-22	
sfeichtner@stanredtax.com	Stephane	Feichtner	3532 5-street	Plano	NV	56958	0842700922	9	2025-01-13	1	0	2025-01-15	
sfeichtner@stanredtax.com	Stephane	Feichtner	3532 5-street	Plano	NV	56958	0842700922	9	2025-02-18	0	0		
sgudroe@cancity.com	Sylvie	Gudroe	6299 12-street	Anchorage	CA	00016	1780788415	4	2024-01-12	0	0		
sgudroe@cancity.com	Sylvie	Gudroe	6299 12-street	Anchorage	CA	00016	1780788415	4	2024-01-17	1	0	2024-03-31	
sgudroe@cancity.com	Sylvie	Gudroe	6299 12-street	Anchorage	CA	00016	1780788415	4	2024-03-21	1	0	2025-01-22	
sgudroe@cancity.com	Sylvie	Gudroe	6299 12-street	Anchorage	CA	00016	1780788415	4	2024-04-30	1	0	2024-06-09	
sgudroe@cancity.com	Sylvie	Gudroe	6299 12-street	Anchorage	CA	00016	1780788415	4	2024-07-22	0	0		
sgudroe@cancity.com	Sylvie	Gudroe	6299 12-street	Anchorage	CA	00016	1780788415	4	2024-09-24	1	0	2024-11-26	
sgudroe@cancity.com	Sylvie	Gudroe	6299 12-street	Anchorage	CA	00016	1780788415	4	2024-09-26	1	0	2024-10-03	
sgudroe@cancity.com	Sylvie	Gudroe	6299 12-street	Anchorage	CA	00016	1780788415	4	2024-10-01	1	0	2024-11-01	
sgudroe@cancity.com	Sylvie	Gudroe	6299 12-street	Anchorage	CA	00016	1780788415	4	2025-01-14	1	0	2025-02-14	
sgudroe@cancity.com	Sylvie	Gudroe	6299 12-street	Anchorage	CA	00016	1780788415	4	2025-01-17	1	0	2025-01-17	
sheintzman@blackzim.com	Sheridan	Heintzman	6992 4-street	Honolulu	CO	59154	1404216556	4	2023-12-08	1	0	2024-03-13	
sheintzman@blackzim.com	Sheridan	Heintzman	6992 4-street	Honolulu	CO	59154	1404216556	4	2024-01-03	1	0	2025-01-02	
sheintzman@blackzim.com	Sheridan	Heintzman	6992 4-street	Honolulu	CO	59154	1404216556	4	2024-02-15	1	0	2024-05-11	
sheintzman@blackzim.com	Sheridan	Heintzman	6992 4-street	Honolulu	CO	59154	1404216556	4	2024-07-19	1	0	2024-08-21	
sheintzman@blackzim.com	Sheridan	Heintzman	6992 4-street	Honolulu	CO	59154	1404216556	4	2024-07-22	0	1		2024-10-21
sheintzman@blackzim.com	Sheridan	Heintzman	6992 4-street	Honolulu	CO	59154	1404216556	4	2024-08-27	1	0	2024-09-17	
sheintzman@blackzim.com	Sheridan	Heintzman	6992 4-street	Honolulu	CO	59154	1404216556	4	2024-10-02	1	0	2025-01-24	
sheintzman@blackzim.com	Sheridan	Heintzman	6992 4-street	Honolulu	CO	59154	1404216556	4	2024-10-22	0	0		
sheintzman@blackzim.com	Sheridan	Heintzman	6992 4-street	Honolulu	CO	59154	1404216556	4	2024-11-26	1	0	2024-11-27	
sheintzman@blackzim.com	Sheridan	Heintzman	6992 4-street	Honolulu	CO	59154	1404216556	4	2025-01-21	0	1		2025-01-22
sheintzman@blackzim.com	Sheridan	Heintzman	6992 4-street	Honolulu	CO	59154	1404216556	4	2025-02-28	0	0		
snachor@xx-holding.com	Shawna	Nachor	703 20-street	Fort Worth	TX	58757	9481709095	4	2024-06-03	1	0	2024-06-22	
snachor@xx-holding.com	Shawna	Nachor	703 20-street	Fort Worth	TX	58757	9481709095	4	2024-07-17	1	0	2025-01-03	
spawlowicz@warephase.com	Simona	Pawlowicz	5099 17-street	St. Louis	CA	11358	5550984454	2	2023-10-25	1	0	2024-10-10	
spawlowicz@warephase.com	Simona	Pawlowicz	5099 17-street	St. Louis	CA	11358	5550984454	2	2024-07-29	1	0	2024-08-26	
spawlowicz@warephase.com	Simona	Pawlowicz	5099 17-street	St. Louis	CA	11358	5550984454	2	2024-10-22	1	0	2025-01-06	
spawlowicz@warephase.com	Simona	Pawlowicz	5099 17-street	St. Louis	CA	11358	5550984454	2	2024-12-19	0	0		
spawlowicz@warephase.com	Simona	Pawlowicz	5099 17-street	St. Louis	CA	11358	5550984454	2	2025-03-26	0	0		
srowling@j-texon.com	Sylvia	Rowling	5749 15-street	Anchorage	CA	04338	0407203185	3	2024-01-11	1	0	2024-09-01	
srowling@j-texon.com	Sylvia	Rowling	5749 15-street	Anchorage	CA	04338	0407203185	3	2024-04-26	1	0	2024-10-22	
srowling@j-texon.com	Sylvia	Rowling	5749 15-street	Anchorage	CA	04338	0407203185	3	2025-02-28	0	0		
ssaras@sumace.com	Sharika	Saras	6054 1-street	Cleveland	KS	99374	5677681585	4	2023-10-25	1	0	2023-12-24	
ssaras@sumace.com	Sharika	Saras	6054 1-street	Cleveland	KS	99374	5677681585	4	2024-01-12	1	0	2024-05-17	
ssaras@sumace.com	Sharika	Saras	6054 1-street	Cleveland	KS	99374	5677681585	4	2024-01-18	0	1		2025-01-08
ssaras@sumace.com	Sharika	Saras	6054 1-street	Cleveland	KS	99374	5677681585	4	2024-04-25	1	0	2024-09-19	
ssaras@sumace.com	Sharika	Saras	6054 1-street	Cleveland	KS	99374	5677681585	4	2024-05-13	1	0	2024-10-22	
ssaras@sumace.com	Sharika	Saras	6054 1-street	Cleveland	KS	99374	5677681585	4	2024-06-21	1	0	2024-10-01	
ssaras@sumace.com	Sharika	Saras	6054 1-street	Cleveland	KS	99374	5677681585	4	2024-10-09	0	0		
ssaras@sumace.com	Sharika	Saras	6054 1-street	Cleveland	KS	99374	5677681585	4	2024-10-11	1	0	2025-02-14	
ssaras@sumace.com	Sharika	Saras	6054 1-street	Cleveland	KS	99374	5677681585	4	2024-11-18	1	0	2024-11-25	
ssaras@sumace.com	Sharika	Saras	6054 1-street	Cleveland	KS	99374	5677681585	4	2024-11-29	0	0		
ssaras@sumace.com	Sharika	Saras	6054 1-street	Cleveland	KS	99374	5677681585	4	2024-12-05	1	0	2024-12-12	
ssaras@sumace.com	Sharika	Saras	6054 1-street	Cleveland	KS	99374	5677681585	4	2025-02-27	0	0		
ssaras@sumace.com	Sharika	Saras	6054 1-street	Cleveland	KS	99374	5677681585	4	2025-03-19	0	0		
sshealy@statholdings.com	Sue	Shealy	189 14-street	Colorado Springs	NE	18776	9186078478	2	2023-10-16	1	0	2023-11-25	
sshealy@statholdings.com	Sue	Shealy	189 14-street	Colorado Springs	NE	18776	9186078478	2	2023-10-19	1	0	2024-03-25	
sshealy@statholdings.com	Sue	Shealy	189 14-street	Colorado Springs	NE	18776	9186078478	2	2023-10-24	0	1		2024-06-13
sshealy@statholdings.com	Sue	Shealy	189 14-street	Colorado Springs	NE	18776	9186078478	2	2023-11-03	0	1		2024-03-13
sshealy@statholdings.com	Sue	Shealy	189 14-street	Colorado Springs	NE	18776	9186078478	2	2023-12-26	1	0	2024-01-14	
sshealy@statholdings.com	Sue	Shealy	189 14-street	Colorado Springs	NE	18776	9186078478	2	2024-01-05	1	0	2025-01-13	
sshealy@statholdings.com	Sue	Shealy	189 14-street	Colorado Springs	NE	18776	9186078478	2	2024-03-26	1	0	2025-01-03	
sshealy@statholdings.com	Sue	Shealy	189 14-street	Colorado Springs	NE	18776	9186078478	2	2024-04-15	1	0	2025-03-14	
sshealy@statholdings.com	Sue	Shealy	189 14-street	Colorado Springs	NE	18776	9186078478	2	2024-04-24	0	1		2024-06-30
sshealy@statholdings.com	Sue	Shealy	189 14-street	Colorado Springs	NE	18776	9186078478	2	2025-02-26	0	0		
tasar@stanredtax.com	Tiera	Asar	8763 21-street	Oklahoma City	KY	90429	5211509221	4	2023-11-02	1	0	2025-03-21	
tasar@stanredtax.com	Tiera	Asar	8763 21-street	Oklahoma City	KY	90429	5211509221	4	2023-11-17	0	1		2024-12-16
tasar@stanredtax.com	Tiera	Asar	8763 21-street	Oklahoma City	KY	90429	5211509221	4	2024-02-02	1	0	2024-06-05	
tasar@stanredtax.com	Tiera	Asar	8763 21-street	Oklahoma City	KY	90429	5211509221	4	2024-02-09	1	0	2024-12-29	
tasar@stanredtax.com	Tiera	Asar	8763 21-street	Oklahoma City	KY	90429	5211509221	4	2024-08-20	1	0	2025-02-22	
tasar@stanredtax.com	Tiera	Asar	8763 21-street	Oklahoma City	KY	90429	5211509221	4	2024-11-15	0	0		
tasar@stanredtax.com	Tiera	Asar	8763 21-street	Oklahoma City	KY	90429	5211509221	4	2025-03-24	0	0		
tbutt@blackzim.com	Tiffiny	Butt	2431 3-street	Mesa	VA	26201	6368127228	5	2024-05-16	0	1		2025-02-15
tbutt@blackzim.com	Tiffiny	Butt	2431 3-street	Mesa	VA	26201	6368127228	5	2024-06-17	0	1		2025-01-28
tbutt@blackzim.com	Tiffiny	Butt	2431 3-street	Mesa	VA	26201	6368127228	5	2024-11-21	1	0	2024-12-06	
tbutt@blackzim.com	Tiffiny	Butt	2431 3-street	Mesa	VA	26201	6368127228	5	2025-02-12	0	0		
tbutt@blackzim.com	Tiffiny	Butt	2431 3-street	Mesa	VA	26201	6368127228	5	2025-02-18	0	1		2025-03-10
tbutt@blackzim.com	Tiffiny	Butt	2431 3-street	Mesa	VA	26201	6368127228	5	2025-03-18	0	0		
tdelasancha@warephase.com	Tiffiny	Delasancha	3212 1-street	Portland	NV	69561	4773053477	3	2024-02-19	1	0	2024-03-12	
tdelasancha@warephase.com	Tiffiny	Delasancha	3212 1-street	Portland	NV	69561	4773053477	3	2024-03-27	1	0	2024-09-23	
tdelasancha@warephase.com	Tiffiny	Delasancha	3212 1-street	Portland	NV	69561	4773053477	3	2024-04-16	1	0	2024-05-03	
tdelasancha@warephase.com	Tiffiny	Delasancha	3212 1-street	Portland	NV	69561	4773053477	3	2024-05-15	0	0		
tdelasancha@warephase.com	Tiffiny	Delasancha	3212 1-street	Portland	NV	69561	4773053477	3	2024-05-17	0	1		2025-02-09
tdelasancha@warephase.com	Tiffiny	Delasancha	3212 1-street	Portland	NV	69561	4773053477	3	2024-10-31	0	1		2024-12-23
teroman@iselectrics.com	Teri	Eroman	4636 12-street	Irvine	NC	34186	0228277713	3	2024-04-18	1	0	2024-06-09	
teroman@iselectrics.com	Teri	Eroman	4636 12-street	Irvine	NC	34186	0228277713	3	2024-10-24	1	0	2024-12-29	
teroman@iselectrics.com	Teri	Eroman	4636 12-street	Irvine	NC	34186	0228277713	3	2024-12-24	0	0		
teroman@iselectrics.com	Teri	Eroman	4636 12-street	Irvine	NC	34186	0228277713	3	2025-02-17	0	0		
tfelger@j-texon.com	Tonette	Felger	41 18-street	Milwaukee	NM	37803	9600291206	4	2024-01-26	0	1		2024-12-29
tfelger@j-texon.com	Tonette	Felger	41 18-street	Milwaukee	NM	37803	9600291206	4	2024-03-07	1	0	2024-04-21	
tfelger@j-texon.com	Tonette	Felger	41 18-street	Milwaukee	NM	37803	9600291206	4	2024-05-24	1	0	2025-02-14	
tfelger@j-texon.com	Tonette	Felger	41 18-street	Milwaukee	NM	37803	9600291206	4	2024-07-04	1	0	2024-12-18	
tfelger@j-texon.com	Tonette	Felger	41 18-street	Milwaukee	NM	37803	9600291206	4	2024-08-30	0	1		2024-09-07
tfelger@j-texon.com	Tonette	Felger	41 18-street	Milwaukee	NM	37803	9600291206	4	2025-03-07	0	0		
tgotter@treequote.com	Teddy	Gotter	9943 1-street	Lincoln	NY	09343	1289962006	3	2024-07-29	1	0	2025-01-02	
tgotter@treequote.com	Teddy	Gotter	9943 1-street	Lincoln	NY	09343	1289962006	3	2024-11-27	1	0	2025-02-05	
tharnos@donquadtech.com	Tracey	Harnos	538 8-street	Dallas	TX	57816	2238915381	3	2023-10-02	1	0	2023-10-07	
tharnos@donquadtech.com	Tracey	Harnos	538 8-street	Dallas	TX	57816	2238915381	3	2023-11-13	1	0	2023-11-25	
tharnos@donquadtech.com	Tracey	Harnos	538 8-street	Dallas	TX	57816	2238915381	3	2024-04-03	1	0	2025-01-22	
tharnos@donquadtech.com	Tracey	Harnos	538 8-street	Dallas	TX	57816	2238915381	3	2024-04-23	0	0		
tharnos@donquadtech.com	Tracey	Harnos	538 8-street	Dallas	TX	57816	2238915381	3	2024-05-31	0	1		2025-03-17
